0,001598524;-12,87428363
0,001598524;-13,11143668
0,002839296;-12,87428363
0,002839296;-13,11143668
0,004080068;-12,87428363
0,004080068;-13,11143668
0,005320839;-13,11143668
0,006561611;-13,11143668
0,007802383;-13,11143668
0,007802383;-13,34858974
0,009043155;-13,11143668
0,009043155;-13,34858974
0,010283927;-13,11143668
0,010283927;-13,34858974
0,011524699;-13,34858974
0,012765471;-13,34858974
0,012765471;-13,5857428
0,014006243;-13,34858974
0,014006243;-13,5857428
0,015247015;-13,34858974
0,015247015;-13,5857428
0,016487787;-13,5857428
0,017728558;-13,5857428
0,017728558;-13,82289585
0,01896933;-13,5857428
0,01896933;-13,82289585
0,020210102;-13,5857428
0,020210102;-13,82289585
0,021450874;-13,82289585
0,022691646;-13,82289585
0,023932418;-13,82289585
0,023932418;-14,06004891
0,02517319;-13,82289585
0,02517319;-14,06004891
0,026413962;-13,82289585
0,026413962;-14,06004891
0,027654734;-14,06004891
0,028895506;-14,06004891
0,028895506;-14,29720196
0,030136277;-14,06004891
0,030136277;-14,29720196
0,031377049;-14,06004891
0,031377049;-14,29720196
0,032617821;-14,29720196
0,033858593;-14,29720196
0,033858593;-14,53435502
0,035099365;-14,29720196
0,035099365;-14,53435502
0,036340137;-14,29720196
0,036340137;-14,53435502
0,037580909;-14,53435502
0,038821681;-14,53435502
0,040062453;-14,53435502
0,040062453;-14,77150808
0,041303224;-14,53435502
0,041303224;-14,77150808
0,042543996;-14,53435502
0,042543996;-14,77150808
0,043784768;-14,77150808
0,04502554;-14,77150808
0,04502554;-15,00866113
0,046266312;-14,77150808
0,046266312;-15,00866113
0,047507084;-14,77150808
0,047507084;-15,00866113
0,048747856;-14,77150808
0,048747856;-15,00866113
0,049988628;-14,77150808
0,049988628;-15,00866113
0,0512294;-14,77150808
0,0512294;-15,00866113
0,052470172;-14,77150808
0,052470172;-15,00866113
0,053710943;-14,77150808
0,053710943;-15,00866113
0,054951715;-14,77150808
0,054951715;-15,00866113
0,056192487;-14,77150808
0,056192487;-15,00866113
0,057433259;-14,77150808
0,057433259;-15,00866113
0,058674031;-14,77150808
0,058674031;-15,00866113
0,059914803;-14,77150808
0,059914803;-15,00866113
0,061155575;-14,77150808
0,061155575;-15,00866113
0,062396347;-14,77150808
0,062396347;-15,00866113
0,063637119;-14,77150808
0,063637119;-15,00866113
0,064877891;-14,77150808
0,064877891;-15,00866113
0,066118662;-14,77150808
0,066118662;-15,00866113
0,067359434;-14,77150808
0,067359434;-15,00866113
0,068600206;-14,77150808
0,068600206;-15,00866113
0,069840978;-14,77150808
0,07108175;-14,53435502
0,07108175;-14,77150808
0,072322522;-14,53435502
0,073563294;-14,29720196
0,073563294;-14,53435502
0,074804066;-14,29720196
0,076044838;-14,06004891
0,076044838;-14,29720196
0,07728561;-14,06004891
0,07728561;-14,29720196
0,078526381;-13,82289585
0,078526381;-14,06004891
0,079767153;-13,82289585
0,079767153;-14,06004891
0,081007925;-13,5857428
0,081007925;-13,82289585
0,082248697;-13,5857428
0,082248697;-13,82289585
0,083489469;-13,34858974
0,083489469;-13,5857428
0,084730241;-13,34858974
0,084730241;-13,5857428
0,085971013;-13,34858974
0,087211785;-13,11143668
0,087211785;-13,34858974
0,088452557;-13,11143668
0,089693329;-12,87428363
0,089693329;-13,11143668
0,0909341;-12,87428363
0,0909341;-13,11143668
0,092174872;-12,63713057
0,092174872;-12,87428363
0,093415644;-12,39997752
0,093415644;-12,63713057
0,094656416;-12,39997752
0,094656416;-12,63713057
0,095897188;-12,16282446
0,095897188;-12,39997752
0,09713796;-11,9256714
0,09713796;-12,16282446
0,098378732;-11,9256714
0,098378732;-12,16282446
0,099619504;-11,68851835
0,099619504;-11,9256714
0,100860276;-11,45136529
0,100860276;-11,68851835
0,102101047;-11,45136529
0,102101047;-11,68851835
0,103341819;-11,21421224
0,103341819;-11,45136529
0,104582591;-10,97705918
0,104582591;-11,21421224
0,105823363;-10,97705918
0,107064135;-10,73990612
0,107064135;-10,97705918
0,108304907;-10,50275307
0,108304907;-10,73990612
0,109545679;-10,50275307
0,110786451;-10,26560001
0,110786451;-10,50275307
0,112027223;-10,02844696
0,112027223;-10,26560001
0,113267995;-9,7912939
0,113267995;-10,02844696
0,114508766;-9,7912939
0,114508766;-10,02844696
0,115749538;-9,554140844
0,115749538;-9,7912939
0,11699031;-9,316987788
0,11699031;-9,554140844
0,118231082;-9,079834732
0,118231082;-9,316987788
0,119471854;-8,842681676
0,119471854;-9,079834732
0,120712626;-8,60552862
0,120712626;-8,842681676
0,121953398;-8,368375564
0,121953398;-8,60552862
0,12319417;-8,131222508
0,12319417;-8,368375564
0,124434942;-7,894069452
0,124434942;-8,131222508
0,125675714;-7,656916396
0,125675714;-7,894069452
0,126916485;-7,656916396
0,126916485;-7,894069452
0,128157257;-7,41976334
0,128157257;-7,656916396
0,129398029;-7,182610284
0,129398029;-7,41976334
0,130638801;-6,945457228
0,130638801;-7,182610284
0,131879573;-6,708304172
0,131879573;-6,945457228
0,133120345;-6,471151116
0,133120345;-6,708304172
0,134361117;-6,23399806
0,134361117;-6,471151116
0,135601889;-5,996845004
0,135601889;-6,23399806
0,136842661;-5,759691948
0,136842661;-5,996845004
0,138083433;-5,522538892
0,138083433;-5,759691948
0,139324204;-5,285385836
0,139324204;-5,522538892
0,140564976;-5,04823278
0,140564976;-5,285385836
0,141805748;-4,811079724
0,141805748;-5,04823278
0,14304652;-4,336773611
0,14304652;-4,573926668
0,14304652;-4,811079724
0,144287292;-4,099620555
0,144287292;-4,336773611
0,144287292;-4,573926668
0,145528064;-3,862467499
0,145528064;-4,099620555
0,146768836;-3,625314443
0,146768836;-3,862467499
0,148009608;-3,388161387
0,148009608;-3,625314443
0,14925038;-3,151008331
0,14925038;-3,388161387
0,150491151;-2,913855275
0,150491151;-3,151008331
0,151731923;-2,439549163
0,151731923;-2,676702219
0,151731923;-2,913855275
0,152972695;-2,202396107
0,152972695;-2,439549163
0,152972695;-2,676702219
0,154213467;-1,965243051
0,154213467;-2,202396107
0,155454239;-1,728089995
0,155454239;-1,965243051
0,156695011;-1,490936939
0,156695011;-1,728089995
0,157935783;-1,253783883
0,157935783;-1,490936939
0,159176555;-1,016630827
0,159176555;-1,253783883
0,160417327;-0,779477771
0,160417327;-1,016630827
0,161658099;-0,542324715
0,161658099;-0,779477771
0,16289887;-0,305171659
0,16289887;-0,542324715
0,164139642;-0,305171659
0,164139642;-0,542324715
0,165380414;-0,068018603
0,165380414;-0,305171659
0,166621186;0,169134453
0,166621186;-0,068018603
0,167861958;0,169134453
0,167861958;-0,068018603
0,16910273;0,406287509
0,16910273;0,169134453
0,170343502;0,643440565
0,170343502;0,406287509
0,171584274;0,643440565
0,172825046;0,880593621
0,172825046;0,643440565
0,174065818;1,117746677
0,174065818;0,880593621
0,175306589;1,117746677
0,176547361;1,354899733
0,176547361;1,117746677
0,177788133;1,592052789
0,177788133;1,354899733
0,179028905;1,829205845
0,179028905;1,592052789
0,180269677;1,829205845
0,180269677;1,592052789
0,181510449;2,066358901
0,181510449;1,829205845
0,182751221;2,303511957
0,182751221;2,066358901
0,183991993;2,540665013
0,183991993;2,303511957
0,185232765;3,014971125
0,185232765;2,777818069
0,185232765;2,540665013
0,186473537;3,252124181
0,186473537;3,014971125
0,186473537;2,777818069
0,187714308;3,489277237
0,187714308;3,252124181
0,18895508;3,963583349
0,18895508;3,726430293
0,18895508;3,489277237
0,190195852;4,200736405
0,190195852;3,963583349
0,191436624;4,437889461
0,191436624;4,200736405
0,192677396;4,912195573
0,192677396;4,675042517
0,192677396;4,437889461
0,193918168;5,149348629
0,193918168;4,912195573
0,19515894;5,623654741
0,19515894;5,386501685
0,19515894;5,149348629
0,196399712;5,860807797
0,196399712;5,623654741
0,196399712;5,386501685
0,197640484;6,097960853
0,197640484;5,860807797
0,198881256;6,572266965
0,198881256;6,335113909
0,198881256;6,097960853
0,200122027;6,809420021
0,200122027;6,572266965
0,200122027;6,335113909
0,201362799;7,046573077
0,201362799;6,809420021
0,202603571;7,520879189
0,202603571;7,283726133
0,202603571;7,046573077
0,203844343;7,758032245
0,203844343;7,520879189
0,205085115;7,995185301
0,205085115;7,758032245
0,206325887;8,232338357
0,206325887;7,995185301
0,207566659;8,469491413
0,207566659;8,232338357
0,208807431;8,706644469
0,208807431;8,469491413
0,210048203;8,943797525
0,210048203;8,706644469
0,211288974;9,180950581
0,211288974;8,943797525
0,212529746;9,418103637
0,212529746;9,180950581
0,213770518;9,655256693
0,213770518;9,418103637
0,21501129;9,892409749
0,21501129;9,655256693
0,216252062;10,12956281
0,216252062;9,892409749
0,217492834;10,36671586
0,217492834;10,12956281
0,218733606;10,60386892
0,218733606;10,36671586
0,219974378;10,60386892
0,219974378;10,36671586
0,22121515;10,84102197
0,22121515;10,60386892
0,222455922;11,07817503
0,222455922;10,84102197
0,223696693;11,31532809
0,223696693;11,07817503
0,224937465;11,55248114
0,224937465;11,31532809
0,226178237;11,7896342
0,226178237;11,55248114
0,227419009;12,02678725
0,227419009;11,7896342
0,228659781;12,26394031
0,228659781;12,02678725
0,229900553;12,50109337
0,229900553;12,26394031
0,231141325;12,73824642
0,231141325;12,50109337
0,232382097;12,97539948
0,232382097;12,73824642
0,233622869;13,21255253
0,233622869;12,97539948
0,234863641;13,21255253
0,234863641;12,97539948
0,236104412;13,44970559
0,236104412;13,21255253
0,237345184;13,68685865
0,237345184;13,44970559
0,238585956;13,9240117
0,238585956;13,68685865
0,239826728;14,16116476
0,239826728;13,9240117
0,2410675;14,39831781
0,2410675;14,16116476
0,242308272;14,63547087
0,242308272;14,39831781
0,243549044;14,87262393
0,243549044;14,63547087
0,244789816;15,10977698
0,244789816;14,87262393
0,246030588;15,34693004
0,246030588;15,10977698
0,24727136;15,58408309
0,24727136;15,34693004
0,248512131;15,82123615
0,248512131;15,58408309
0,248512131;15,34693004
0,249752903;15,82123615
0,249752903;15,58408309
0,250993675;16,05838921
0,250993675;15,82123615
0,252234447;16,53269532
0,252234447;16,29554226
0,252234447;16,05838921
0,253475219;16,76984837
0,253475219;16,53269532
0,253475219;16,29554226
0,254715991;17,00700143
0,254715991;16,76984837
0,255956763;17,24415449
0,255956763;17,00700143
0,257197535;17,48130754
0,257197535;17,24415449
0,258438307;17,7184606
0,258438307;17,48130754
0,259679079;17,95561365
0,259679079;17,7184606
0,26091985;18,42991977
0,26091985;18,19276671
0,26091985;17,95561365
0,262160622;18,66707282
0,262160622;18,42991977
0,262160622;18,19276671
0,263401394;18,90422588
0,263401394;18,66707282
0,264642166;19,14137893
0,264642166;18,90422588
0,265882938;19,37853199
0,265882938;19,14137893
0,26712371;19,61568505
0,26712371;19,37853199
0,268364482;19,8528381
0,268364482;19,61568505
0,269605254;20,32714421
0,269605254;20,08999116
0,269605254;19,8528381
0,270846026;20,56429727
0,270846026;20,32714421
0,270846026;20,08999116
0,272086797;20,80145033
0,272086797;20,56429727
0,273327569;21,03860338
0,273327569;20,80145033
0,274568341;21,27575644
0,274568341;21,03860338
0,275809113;21,51290949
0,275809113;21,27575644
0,277049885;21,75006255
0,277049885;21,51290949
0,278290657;21,98721561
0,278290657;21,75006255
0,279531429;22,22436866
0,279531429;21,98721561
0,280772201;22,46152172
0,280772201;22,22436866
0,280772201;21,98721561
0,282012973;22,46152172
0,282012973;22,22436866
0,283253745;22,69867477
0,283253745;22,46152172
0,284494516;22,93582783
0,284494516;22,69867477
0,285735288;23,17298089
0,285735288;22,93582783
0,28697606;23,41013394
0,28697606;23,17298089
0,288216832;23,647287
0,288216832;23,41013394
0,289457604;23,88444005
0,289457604;23,647287
0,290698376;24,12159311
0,290698376;23,88444005
0,291939148;24,35874617
0,291939148;24,12159311
0,29317992;24,59589922
0,29317992;24,35874617
0,294420692;24,83305228
0,294420692;24,59589922
0,295661464;24,83305228
0,295661464;24,59589922
0,296902235;25,07020533
0,296902235;24,83305228
0,298143007;25,30735839
0,298143007;25,07020533
0,299383779;25,54451145
0,299383779;25,30735839
0,300624551;25,7816645
0,300624551;25,54451145
0,301865323;26,01881756
0,301865323;25,7816645
0,303106095;26,25597061
0,303106095;26,01881756
0,304346867;26,49312367
0,304346867;26,25597061
0,305587639;26,73027673
0,305587639;26,49312367
0,306828411;26,96742978
0,306828411;26,73027673
0,308069183;27,20458284
0,308069183;26,96742978
0,309309954;27,44173589
0,309309954;27,20458284
0,310550726;27,44173589
0,310550726;27,20458284
0,311791498;27,67888895
0,311791498;27,44173589
0,31303227;27,91604201
0,31303227;27,67888895
0,314273042;28,15319506
0,314273042;27,91604201
0,315513814;28,39034812
0,315513814;28,15319506
0,316754586;28,62750117
0,316754586;28,39034812
0,317995358;28,86465423
0,317995358;28,62750117
0,31923613;29,10180729
0,31923613;28,86465423
0,320476902;29,10180729
0,321717673;29,33896034
0,321717673;29,10180729
0,322958445;29,33896034
0,324199217;29,5761134
0,324199217;29,33896034
0,325439989;29,5761134
0,326680761;29,81326645
0,326680761;29,5761134
0,327921533;29,81326645
0,327921533;29,5761134
0,329162305;30,05041951
0,329162305;29,81326645
0,330403077;30,05041951
0,330403077;29,81326645
0,331643849;30,28757257
0,331643849;30,05041951
0,33288462;30,28757257
0,33288462;30,05041951
0,334125392;30,28757257
0,335366164;30,52472562
0,335366164;30,28757257
0,336606936;30,52472562
0,337847708;30,76187868
0,337847708;30,52472562
0,33908848;30,76187868
0,340329252;30,99903173
0,340329252;30,76187868
0,341570024;30,99903173
0,341570024;30,76187868
0,342810796;31,23618479
0,342810796;30,99903173
0,344051568;31,23618479
0,344051568;30,99903173
0,345292339;31,47333785
0,345292339;31,23618479
0,346533111;31,47333785
0,346533111;31,23618479
0,347773883;31,47333785
0,349014655;31,7104909
0,349014655;31,47333785
0,350255427;31,7104909
0,351496199;31,94764396
0,351496199;31,7104909
0,352736971;31,94764396
0,353977743;32,18479701
0,353977743;31,94764396
0,355218515;32,18479701
0,355218515;31,94764396
0,356459287;32,42195007
0,356459287;32,18479701
0,357700058;32,42195007
0,357700058;32,18479701
0,35894083;32,65910313
0,35894083;32,42195007
0,360181602;32,65910313
0,360181602;32,42195007
0,361422374;32,65910313
0,362663146;32,89625618
0,362663146;32,65910313
0,363903918;32,89625618
0,36514469;33,13340924
0,36514469;32,89625618
0,366385462;33,13340924
0,367626234;33,37056229
0,367626234;33,13340924
0,368867006;33,37056229
0,370107777;33,60771535
0,370107777;33,37056229
0,371348549;33,60771535
0,371348549;33,37056229
0,372589321;33,84486841
0,372589321;33,60771535
0,373830093;33,84486841
0,373830093;33,60771535
0,375070865;34,08202146
0,375070865;33,84486841
0,376311637;34,08202146
0,376311637;33,84486841
0,377552409;34,08202146
0,378793181;34,31917452
0,378793181;34,08202146
0,380033953;34,31917452
0,381274724;34,55632758
0,381274724;34,31917452
0,382515496;34,55632758
0,383756268;34,79348063
0,383756268;34,55632758
0,38499704;34,79348063
0,38499704;34,55632758
0,386237812;35,03063369
0,386237812;34,79348063
0,387478584;35,03063369
0,387478584;34,79348063
0,388719356;35,03063369
0,389960128;35,26778674
0,389960128;35,03063369
0,3912009;35,26778674
0,3912009;35,03063369
0,392441672;35,26778674
0,393682443;35,26778674
0,394923215;35,5049398
0,394923215;35,26778674
0,396163987;35,5049398
0,396163987;35,26778674
0,397404759;35,5049398
0,397404759;35,26778674
0,398645531;35,5049398
0,399886303;35,74209286
0,399886303;35,5049398
0,401127075;35,74209286
0,401127075;35,5049398
0,402367847;35,74209286
0,402367847;35,5049398
0,403608619;35,74209286
0,404849391;35,74209286
0,406090162;35,97924591
0,406090162;35,74209286
0,407330934;35,97924591
0,407330934;35,74209286
0,408571706;35,97924591
0,408571706;35,74209286
0,409812478;35,97924591
0,41105325;36,21639897
0,41105325;35,97924591
0,412294022;36,21639897
0,412294022;35,97924591
0,413534794;36,21639897
0,413534794;35,97924591
0,414775566;36,21639897
0,414775566;35,97924591
0,416016338;36,21639897
0,416016338;35,97924591
0,41725711;36,21639897
0,41725711;35,97924591
0,418497881;36,21639897
0,418497881;35,97924591
0,419738653;36,21639897
0,419738653;35,97924591
0,420979425;36,21639897
0,420979425;35,97924591
0,422220197;36,21639897
0,422220197;35,97924591
0,423460969;36,21639897
0,423460969;35,97924591
0,424701741;36,21639897
0,424701741;35,97924591
0,425942513;36,21639897
0,425942513;35,97924591
0,427183285;36,21639897
0,427183285;35,97924591
0,428424057;36,21639897
0,428424057;35,97924591
0,429664829;36,21639897
0,429664829;35,97924591
0,4309056;36,21639897
0,4309056;35,97924591
0,432146372;36,21639897
0,432146372;35,97924591
0,433387144;36,21639897
0,433387144;35,97924591
0,434627916;36,21639897
0,434627916;35,97924591
0,435868688;35,97924591
0,43710946;35,97924591
0,43710946;35,74209286
0,438350232;35,97924591
0,438350232;35,74209286
0,439591004;35,97924591
0,439591004;35,74209286
0,440831776;35,74209286
0,442072547;35,74209286
0,442072547;35,5049398
0,443313319;35,74209286
0,443313319;35,5049398
0,444554091;35,74209286
0,444554091;35,5049398
0,445794863;35,5049398
0,447035635;35,5049398
0,448276407;35,5049398
0,448276407;35,26778674
0,449517179;35,5049398
0,449517179;35,26778674
0,450757951;35,5049398
0,450757951;35,26778674
0,451998723;35,26778674
0,453239495;35,26778674
0,453239495;35,03063369
0,454480266;35,26778674
0,454480266;35,03063369
0,455721038;35,26778674
0,455721038;35,03063369
0,45696181;35,03063369
0,458202582;35,03063369
0,458202582;34,79348063
0,459443354;35,03063369
0,459443354;34,79348063
0,460684126;34,79348063
0,460684126;34,55632758
0,461924898;34,79348063
0,461924898;34,55632758
0,46316567;34,55632758
0,46316567;34,31917452
0,464406442;34,55632758
0,464406442;34,31917452
0,465647214;34,31917452
0,466887985;34,31917452
0,466887985;34,08202146
0,468128757;34,08202146
0,469369529;34,08202146
0,469369529;33,84486841
0,470610301;33,84486841
0,471851073;33,84486841
0,471851073;33,60771535
0,473091845;33,84486841
0,473091845;33,60771535
0,474332617;33,60771535
0,474332617;33,37056229
0,475573389;33,60771535
0,475573389;33,37056229
0,476814161;33,37056229
0,476814161;33,13340924
0,478054933;33,37056229
0,478054933;33,13340924
0,479295704;33,13340924
0,480536476;33,13340924
0,480536476;32,89625618
0,481777248;32,89625618
0,48301802;32,89625618
0,48301802;32,65910313
0,484258792;32,65910313
0,485499564;32,65910313
0,485499564;32,42195007
0,486740336;32,42195007
0,487981108;32,42195007
0,487981108;32,18479701
0,48922188;32,42195007
0,48922188;32,18479701
0,490462652;32,18479701
0,490462652;31,94764396
0,491703423;32,18479701
0,491703423;31,94764396
0,492944195;31,94764396
0,492944195;31,7104909
0,494184967;31,94764396
0,494184967;31,7104909
0,495425739;31,7104909
0,496666511;31,7104909
0,496666511;31,47333785
0,497907283;31,47333785
0,499148055;31,47333785
0,499148055;31,23618479
0,500388827;31,23618479
0,501629599;31,23618479
0,501629599;30,99903173
0,50287037;31,23618479
0,50287037;30,99903173
0,504111142;30,99903173
0,504111142;30,76187868
0,505351914;30,99903173
0,505351914;30,76187868
0,506592686;30,76187868
0,506592686;30,52472562
0,507833458;30,76187868
0,507833458;30,52472562
0,50907423;30,52472562
0,510315002;30,52472562
0,510315002;30,28757257
0,511555774;30,28757257
0,512796546;30,28757257
0,512796546;30,05041951
0,514037318;30,05041951
0,515278089;30,05041951
0,515278089;29,81326645
0,516518861;30,05041951
0,516518861;29,81326645
0,517759633;29,81326645
0,517759633;29,5761134
0,519000405;29,81326645
0,519000405;29,5761134
0,520241177;29,5761134
0,520241177;29,33896034
0,521481949;29,5761134
0,521481949;29,33896034
0,522722721;29,33896034
0,522722721;29,10180729
0,523963493;29,33896034
0,523963493;29,10180729
0,525204265;29,10180729
0,526445037;29,10180729
0,526445037;28,86465423
0,527685808;29,10180729
0,527685808;28,86465423
0,52892658;29,10180729
0,52892658;28,86465423
0,530167352;28,86465423
0,531408124;28,86465423
0,531408124;28,62750117
0,532648896;28,86465423
0,532648896;28,62750117
0,533889668;28,86465423
0,533889668;28,62750117
0,53513044;28,62750117
0,536371212;28,62750117
0,537611984;28,62750117
0,537611984;28,39034812
0,538852756;28,62750117
0,538852756;28,39034812
0,540093527;28,39034812
0,541334299;28,39034812
0,542575071;28,39034812
0,542575071;28,15319506
0,543815843;28,39034812
0,543815843;28,15319506
0,545056615;28,39034812
0,545056615;28,15319506
0,546297387;28,15319506
0,547538159;28,15319506
0,547538159;27,91604201
0,548778931;28,15319506
0,548778931;27,91604201
0,550019703;28,15319506
0,550019703;27,91604201
0,551260475;28,15319506
0,551260475;27,91604201
0,552501246;28,15319506
0,552501246;27,91604201
0,553742018;28,15319506
0,553742018;27,91604201
0,55498279;28,15319506
0,55498279;27,91604201
0,556223562;28,15319506
0,556223562;27,91604201
0,557464334;28,15319506
0,557464334;27,91604201
0,558705106;28,15319506
0,558705106;27,91604201
0,559945878;28,15319506
0,559945878;27,91604201
0,56118665;28,15319506
0,56118665;27,91604201
0,562427422;28,15319506
0,562427422;27,91604201
0,563668193;28,15319506
0,563668193;27,91604201
0,564908965;28,15319506
0,564908965;27,91604201
0,566149737;28,15319506
0,566149737;27,91604201
0,567390509;28,15319506
0,567390509;27,91604201
0,568631281;28,15319506
0,568631281;27,91604201
0,569872053;28,15319506
0,569872053;27,91604201
0,571112825;28,15319506
0,571112825;27,91604201
0,572353597;28,15319506
0,572353597;27,91604201
0,573594369;28,15319506
0,573594369;27,91604201
0,574835141;28,15319506
0,574835141;27,91604201
0,576075912;28,15319506
0,576075912;27,91604201
0,577316684;28,15319506
0,577316684;27,91604201
0,578557456;28,15319506
0,578557456;27,91604201
0,579798228;28,15319506
0,579798228;27,91604201
0,581039;28,15319506
0,581039;27,91604201
0,582279772;28,15319506
0,582279772;27,91604201
0,583520544;28,15319506
0,583520544;27,91604201
0,584761316;28,15319506
0,584761316;27,91604201
0,586002088;28,15319506
0,586002088;27,91604201
0,58724286;28,15319506
0,58724286;27,91604201
0,588483631;28,15319506
0,588483631;27,91604201
0,589724403;28,15319506
0,589724403;27,91604201
0,590965175;28,15319506
0,590965175;27,91604201
0,592205947;28,15319506
0,592205947;27,91604201
0,593446719;28,15319506
0,593446719;27,91604201
